barcode	replica	sampling	depth	completeness	pangolin	seq
barcode54	4	6500	324.204	71.5267175572519	AY.30	general
barcode54	4	7000	327.822	71.5267175572519	AY.30	general
barcode54	4	7500	329.609	71.5267175572519	AY.30	general
barcode54	4	8000	331.416	71.5267175572519	AY.30	general
barcode54	4	8500	332.73	71.5267175572519	AY.30	general
barcode54	4	9000	334.049	71.5267175572519	AY.30	general
barcode54	4	9500	335.861	71.5267175572519	AY.30	general
barcode54	5	2500	244.704	68.3587786259542	AY.30	general
barcode54	5	3000	279.551	71.5076335877863	AY.30	general
barcode54	5	3500	310.666	71.5076335877863	AY.30	general
barcode54	5	4000	330.584	71.5076335877863	AY.30	general
barcode54	5	4500	340.07	71.5076335877863	AY.30	general
barcode54	5	5000	346.429	71.5076335877863	AY.30	general
barcode54	5	500	62.67	65.706106870229	AY.30	general
barcode54	5	5500	350.736	71.5267175572519	AY.30	general
barcode54	5	6000	356.379	71.5267175572519	AY.30	general
barcode54	5	6500	359.74	71.5267175572519	AY.30	general
barcode54	5	7000	364.015	71.5076335877863	AY.30	general
barcode54	5	7500	367.248	71.5076335877863	AY.30	general
barcode54	5	8000	370.276	71.5076335877863	AY.30	general
barcode54	5	8500	372.191	71.5076335877863	AY.30	general
barcode54	5	9000	373.448	71.5076335877863	AY.30	general
barcode54	5	9500	374.627	71.5267175572519	AY.30	general
barcode55	1	5000	302.481	87.9198473282443	P.1.10	general
barcode55	1	5500	312.03	87.9389312977099	P.1.10	general
barcode55	1	6000	317.819	87.9389312977099	P.1.10	general
barcode55	1	6500	325.023	87.9389312977099	P.1.10	general
barcode55	1	7000	332.508	87.9389312977099	P.1.10	general
barcode55	1	7500	338.281	87.9389312977099	P.1.10	general
barcode55	1	8000	342.371	87.9389312977099	P.1.10	general
barcode55	1	8500	346.709	87.9389312977099	P.1.10	general
barcode55	1	9000	353.065	87.9389312977099	P.1.10	general
barcode55	1	9500	358.258	87.9389312977099	P.1.10	general
barcode55	2	5000	304.346	87.9198473282443	P.1.10	general
barcode55	2	5500	311.545	87.9389312977099	P.1.10	general
barcode55	2	6000	320.717	87.9389312977099	P.1.10	general
barcode55	2	6500	327.482	87.9389312977099	P.1.10	general
barcode55	2	7000	334.617	87.9389312977099	P.1.10	general
barcode55	2	7500	341.963	87.9389312977099	P.1.10	general
barcode55	2	8000	347.477	87.9389312977099	P.1.10	general
barcode55	2	8500	352.284	93.4541984732824	P.1.10	general
barcode55	2	9000	356.352	94.9045801526718	P.1.10	general
barcode55	2	9500	360.851	94.9045801526718	P.1.10	general
barcode55	3	3000	247.805	71.5267175572519	P.1.10	general
barcode55	3	3500	264.494	77.5954198473282	P.1.10	general
barcode55	3	4000	278.974	87.9389312977099	P.1.10	general
barcode55	3	4500	293.364	87.9389312977099	P.1.10	general
barcode55	3	5000	304.408	87.9389312977099	P.1.10	general
barcode55	3	500	81.1263	57.7099236641221	P.1.10	general
barcode55	3	5500	314.802	87.9389312977099	P.1.10	general
barcode55	3	6000	325.171	87.9389312977099	P.1.10	general
barcode55	3	6500	332.403	87.9389312977099	P.1.10	general
barcode55	3	7000	339.337	87.9389312977099	P.1.10	general
barcode55	3	7500	346.637	87.9389312977099	P.1.10	general
barcode55	3	8000	354.429	87.9389312977099	P.1.10	general
barcode55	3	8500	359.854	87.9389312977099	P.1.10	general
barcode55	3	9000	363.559	87.9389312977099	P.1.10	general
barcode55	3	9500	367.226	91.2213740458015	P.1.10	general
barcode56	1	3000	272.392	71.4503816793893	B.1.621	general
barcode56	1	3500	285.516	71.4503816793893	B.1.621	general
barcode56	1	4000	291.585	71.4503816793893	B.1.621	general
barcode56	1	4500	295.663	71.4503816793893	B.1.621	general
barcode56	1	5000	NA	71.4503816793893	B.1.621	general
barcode56	1	500	74.9811	54.675572519084	B.1.621	general
barcode56	1	5500	NA	71.4503816793893	B.1.621	general
barcode56	1	6000	302.912	71.4503816793893	B.1.621	general
barcode56	1	6500	305.135	71.4503816793893	B.1.621	general
barcode56	1	7000	307.174	71.4503816793893	B.1.621	general
barcode56	1	7500	309.382	71.4503816793893	B.1.621	general
barcode56	1	8000	312.233	71.4503816793893	B.1.621	general
barcode56	1	8500	313.731	71.4503816793893	B.1.621	general
barcode56	1	9000	316.331	71.4503816793893	B.1.621	general
barcode56	1	9500	319.166	87.8625954198473	B.1.621	general
barcode56	2	9000	316.158	87.881679389313	B.1.621	general
barcode56	2	9500	318.848	87.9198473282443	B.1.621	general
barcode56	3	7000	307.362	71.4503816793893	B.1.621	general
barcode56	3	7500	309.567	71.4503816793893	B.1.621	general
barcode56	3	8000	313.095	71.4503816793893	B.1.621	general
barcode56	3	8500	315.284	71.4503816793893	B.1.621	general
barcode56	3	9000	317.505	71.4503816793893	B.1.621	general
barcode56	3	9500	319.378	71.4503816793893	B.1.621	general
barcode56	4	3000	270.075	71.4503816793893	B.1.621	general
barcode56	4	3500	283.766	71.4503816793893	B.1.621	general
barcode56	4	4000	288.762	71.4503816793893	B.1.621	general
barcode56	4	4500	294.067	71.4503816793893	B.1.621	general
barcode56	4	5000	297.597	71.4503816793893	B.1.621	general
barcode56	4	500	77.3388	54.675572519084	B.1.621	general
barcode56	4	5500	300.943	71.4503816793893	B.1.621	general
barcode56	4	6000	304.132	71.4503816793893	B.1.621	general
barcode56	4	6500	306.136	71.4503816793893	B.1.621	general
barcode56	4	7000	307.981	71.4503816793893	B.1.621	general
barcode56	4	7500	310.339	71.4503816793893	B.1.621	general
barcode56	4	8000	312.912	71.4503816793893	B.1.621	general
barcode56	4	8500	315.31	71.4503816793893	B.1.621	general
barcode56	4	9000	317.881	71.4503816793893	B.1.621	general
barcode56	4	9500	320.156	71.4503816793893	B.1.621	general
barcode56	5	8500	315.793	80	B.1.621	general
barcode56	5	9000	317.916	80	B.1.621	general
barcode56	5	9500	319.453	83.1870229007634	B.1.621	general
barcode57	1	8000	333.051	87.5381679389313	C.37.1	general
barcode57	1	8500	337.255	87.5381679389313	C.37.1	general
barcode57	1	9000	340.544	87.5381679389313	C.37.1	general
barcode57	1	9500	343.115	87.5381679389313	C.37.1	general
barcode57	2	10000	354.541	87.5381679389313	C.37.1	general
barcode57	2	1000	141.823	68.3778625954198	C.37.1	general
barcode57	2	1500	197.093	71.5267175572519	C.37.1	general
barcode57	2	2000	242.957	71.5267175572519	C.37.1	general
barcode57	2	2500	267.026	71.5267175572519	C.37.1	general
barcode57	2	3000	280.764	71.5267175572519	C.37.1	general
barcode57	2	3500	292.813	71.5267175572519	C.37.1	general
barcode57	2	4000	301.741	71.5267175572519	C.37.1	general
barcode57	2	4500	309.375	85.6488549618321	C.37.1	general
barcode57	2	5000	313.304	85.6488549618321	C.37.1	general
barcode57	2	500	79.299	54.7519083969466	C.37.1	general
barcode57	2	5500	317.79	87.4809160305343	C.37.1	general
barcode57	2	6000	321.85	87.4809160305343	C.37.1	general
barcode57	2	6500	326.17	87.5381679389313	C.37.1	general
barcode57	2	7000	330.461	87.5381679389313	C.37.1	general
barcode57	2	7500	334.057	87.5381679389313	C.37.1	general
barcode57	2	8000	338.242	87.5381679389313	C.37.1	general
barcode57	2	8500	341.452	87.5381679389313	C.37.1	general
barcode57	2	9000	346.052	87.5381679389313	C.37.1	general
barcode57	2	9500	350.388	87.5381679389313	C.37.1	general
barcode57	3	2000	241.764	71.5267175572519	C.37.1	general
barcode57	3	2500	267.177	71.5267175572519	C.37.1	general
barcode57	3	3000	282.345	71.5267175572519	C.37.1	general
barcode57	3	3500	295.823	71.5267175572519	C.37.1	general
barcode57	3	4000	302.665	71.5267175572519	C.37.1	general
barcode57	3	4500	307.78	71.5267175572519	C.37.1	general
barcode57	3	5000	312.575	77.3282442748092	C.37.1	general
barcode57	3	500	70.9306	54.6374045801527	C.37.1	general
barcode57	3	5500	316.363	77.9961832061069	C.37.1	general
barcode57	3	6000	319.144	87.5	C.37.1	general
barcode57	3	6500	322.11	87.5381679389313	C.37.1	general
barcode57	3	7000	325.957	87.5381679389313	C.37.1	general
barcode57	3	7500	330.478	87.5381679389313	C.37.1	general
barcode57	3	8000	333.616	87.5381679389313	C.37.1	general
barcode57	3	8500	338.46	87.5381679389313	C.37.1	general
barcode57	3	9000	342.407	87.5381679389313	C.37.1	general
barcode57	3	9500	346.826	87.5381679389313	C.37.1	general
barcode57	4	5000	304.257	71.5267175572519	C.37.1	general
barcode57	4	500	78.1814	54.7519083969466	C.37.1	general
barcode57	4	5500	308.142	71.5267175572519	C.37.1	general
barcode57	4	6000	311.054	71.5267175572519	C.37.1	general
barcode57	4	6500	314.776	71.5267175572519	C.37.1	general
barcode57	4	7000	319.515	75	C.37.1	general
barcode57	4	7500	323.356	87.5381679389313	C.37.1	general
barcode57	4	8000	326.783	87.5381679389313	C.37.1	general
barcode57	4	8500	330.503	87.5381679389313	C.37.1	general
barcode57	4	9000	335.551	87.5381679389313	C.37.1	general
barcode57	4	9500	338.899	87.5381679389313	C.37.1	general
barcode58	1	1500	137.826	66.2022900763359	P.6	general
barcode58	1	2000	157.596	66.1832061068702	P.6	general
barcode58	1	2500	177.901	66.2022900763359	P.6	general
barcode58	1	3000	196.538	66.1832061068702	P.6	general
barcode58	1	3500	216.751	66.6412213740458	P.6	general
barcode58	1	4000	230.64	68.3396946564885	P.6	general
barcode58	1	4500	230.64	68.3396946564885	P.6	general
barcode58	1	5000	230.64	68.3396946564885	P.6	general
barcode58	1	500	56.7551	43.6259541984733	P.6	general
barcode58	1	5500	230.64	68.3396946564885	P.6	general
barcode58	1	6000	230.64	68.3396946564885	P.6	general
barcode58	1	6500	230.64	68.3396946564885	P.6	general
barcode58	1	7000	230.64	68.3396946564885	P.6	general
barcode58	1	7500	230.64	68.3396946564885	P.6	general
barcode58	1	8000	230.64	68.3396946564885	P.6	general
barcode58	1	8500	230.64	68.3396946564885	P.6	general
barcode58	1	9000	230.64	68.3396946564885	P.6	general
barcode58	1	9500	230.64	68.3396946564885	P.6	general
barcode58	3	5000	230.64	68.3396946564885	P.6	general
barcode58	3	500	55.6765	55.1526717557252	P.6	general
barcode58	3	5500	230.64	68.3396946564885	P.6	general
barcode58	3	6000	230.64	68.3396946564885	P.6	general
barcode58	3	6500	230.64	68.3396946564885	P.6	general
barcode58	3	7000	230.64	68.3396946564885	P.6	general
barcode58	3	7500	230.64	68.3396946564885	P.6	general
barcode58	3	8000	230.64	68.3396946564885	P.6	general
barcode58	3	8500	230.64	68.3396946564885	P.6	general
barcode58	3	9000	230.64	68.3396946564885	P.6	general
barcode58	3	9500	230.64	68.3396946564885	P.6	general
barcode61	1	9000	416.484	98.7977099236641	B.1.351	general
barcode61	1	9500	416.484	98.7977099236641	B.1.351	general
barcode61	3	3000	246.883	88.8931297709924	B.1.351	general
barcode61	3	3500	283.155	88.8931297709924	B.1.351	general
barcode61	3	4000	307.708	88.8931297709924	B.1.351	general
barcode61	3	4500	323.571	88.8931297709924	B.1.351	general
barcode61	3	5000	338.102	88.8931297709924	B.1.351	general
barcode61	3	500	41.3619	66.7557251908397	B.1.351	general
barcode61	3	5500	353.524	88.8931297709924	B.1.351	general
barcode61	3	6000	368.508	88.8931297709924	B.1.351	general
barcode61	3	6500	384.162	88.8931297709924	B.1.351	general
barcode61	3	7000	394.616	93.7595419847328	B.1.351	general
barcode61	3	7500	403.651	93.7595419847328	B.1.351	general
barcode61	3	8000	411.194	94.7519083969466	B.1.351	general
barcode61	3	8500	416.484	98.7977099236641	B.1.351	general
barcode61	3	9000	416.484	98.7977099236641	B.1.351	general
barcode61	3	9500	416.484	98.7977099236641	B.1.351	general
barcode61	5	4000	311.929	88.8931297709924	B.1.351	general
barcode61	5	4500	331.205	88.8931297709924	B.1.351	general
barcode61	5	5000	348.739	88.8931297709924	B.1.351	general
barcode61	5	500	39.8739	68.3778625954198	B.1.351	general
barcode61	5	5500	362.273	88.8931297709924	B.1.351	general
barcode61	5	6000	375.181	88.8931297709924	B.1.351	general
barcode61	5	6500	388.657	88.8931297709924	B.1.351	general
barcode61	5	7000	397.423	91.793893129771	B.1.351	general
barcode61	5	7500	404.798	91.793893129771	B.1.351	general
barcode61	5	8000	410.901	96.3358778625954	B.1.351	general
barcode61	5	8500	416.484	98.7977099236641	B.1.351	general
barcode61	5	9000	416.484	98.7977099236641	B.1.351	general
barcode61	5	9500	416.484	98.7977099236641	B.1.351	general
barcode62	3	2500	80.9437	88.8167938931298	N.9	general
barcode62	3	3000	97.7011	88.7977099236641	N.9	general
barcode62	3	3500	112.826	88.7977099236641	N.9	general
barcode62	3	4000	125.009	88.7977099236641	N.9	general
barcode62	3	4500	127.718	88.7977099236641	N.9	general
barcode62	3	5000	127.718	88.7977099236641	N.9	general
barcode62	3	500	16.4799	47.8435114503817	B.1.400.1	general
barcode62	3	5500	127.718	88.7977099236641	N.9	general
barcode62	3	6000	127.718	88.7977099236641	N.9	general
barcode62	3	6500	127.718	88.7977099236641	N.9	general
barcode62	3	7000	127.718	88.7977099236641	N.9	general
barcode62	3	7500	127.718	88.7977099236641	N.9	general
barcode62	3	8000	127.718	88.7977099236641	N.9	general
barcode62	3	8500	127.718	88.7977099236641	N.9	general
barcode62	3	9000	127.718	88.7977099236641	N.9	general
barcode62	3	9500	127.718	88.7977099236641	N.9	general
barcode62	5	5000	127.718	88.7977099236641	N.9	general
barcode62	5	5500	127.718	88.7977099236641	N.9	general
barcode62	5	6000	127.718	88.7977099236641	N.9	general
barcode62	5	6500	127.718	88.7977099236641	N.9	general
barcode62	5	7000	127.718	88.7977099236641	N.9	general
barcode62	5	7500	127.718	88.7977099236641	N.9	general
barcode62	5	8000	127.718	88.7977099236641	N.9	general
barcode62	5	8500	127.718	88.7977099236641	N.9	general
barcode62	5	9000	127.718	88.7977099236641	N.9	general
barcode62	5	9500	127.718	88.7977099236641	N.9	general
barcode63	1	3500	205.329	84.4465648854962	B.1.621	general
barcode63	1	4000	214.393	86.3167938931298	B.1.621	general
barcode63	1	4500	224.497	86.3167938931298	B.1.621	general
barcode63	1	5000	210.32	88.7022900763359	B.1.621	general
barcode63	1	500	48.8188	48.4351145038168	B.1.621	general
barcode63	1	5500	217.169	88.7022900763359	B.1.621	general
barcode63	1	6000	225.877	88.7786259541985	B.1.621	general
barcode63	1	6500	234.35	88.8167938931298	B.1.621	general
barcode63	1	7000	244.669	88.8167938931298	B.1.621	general
barcode63	1	7500	252.005	88.8167938931298	B.1.621	general
barcode63	1	8000	258.887	88.8167938931298	B.1.621	general
barcode63	1	8500	266.684	88.8167938931298	B.1.621	general
barcode63	1	9000	271.82	88.8167938931298	B.1.621	general
barcode63	1	9500	277.739	88.8167938931298	B.1.621	general
barcode63	2	7000	238.4	88.530534351145	B.1.621	general
barcode63	2	7500	247.249	88.530534351145	B.1.621	general
barcode63	2	8000	257.394	88.530534351145	B.1.621	general
barcode63	2	8500	264.846	88.530534351145	B.1.621	general
barcode63	2	9000	270.782	88.530534351145	B.1.621	general
barcode63	2	9500	276.14	88.530534351145	B.1.621	general
barcode63	5	4000	187.848	83.9503816793893	B.1.621	general
barcode63	5	4500	196.061	84.3702290076336	B.1.621	general
barcode63	5	5000	205.584	86.087786259542	B.1.621	general
barcode63	5	500	45.328	48.4923664122137	B.1.621	general
barcode63	5	5500	215.322	86.0687022900763	B.1.621	general
barcode63	5	6000	224.115	86.0687022900763	B.1.621	general
barcode63	5	6500	232.5	87.2328244274809	B.1.621	general
barcode63	5	7000	243.703	87.5763358778626	B.1.621	general
barcode63	5	7500	253.038	88.8167938931298	B.1.621	general
barcode63	5	8000	261.716	88.8167938931298	B.1.621	general
barcode63	5	8500	268.413	88.8167938931298	B.1.621	general
barcode63	5	9000	275.442	88.8167938931298	B.1.621	general
barcode63	5	9500	279.798	88.8167938931298	B.1.621	general
barcode64	1	10000	280.282	88.8740458015267	P.2	general
barcode64	1	1000	86.7572	48.7022900763359	P.2	general
barcode64	1	1500	118.655	71.1832061068702	P.2	general
barcode64	1	2000	152.937	83.1870229007634	P.2	general
barcode64	1	2500	171.267	83.4160305343512	P.2	general
barcode64	1	3000	185.566	83.4160305343512	P.2	general
barcode64	1	3500	196.65	83.7404580152672	P.2	general
barcode64	1	4000	205.861	83.8931297709924	P.2	general
barcode64	1	4500	217.149	84.0648854961832	P.2	general
barcode64	1	5000	225.099	84.0648854961832	P.2	general
barcode64	1	500	43.0431	48.6068702290076	P.2	general
barcode64	1	5500	233.23	84.0458015267176	P.2	general
barcode64	1	6000	241.089	84.3129770992366	P.2	general
barcode64	1	6500	246.779	84.4847328244275	P.2	general
barcode64	1	7000	253.078	84.4847328244275	P.2	general
barcode64	1	7500	258.751	84.4847328244275	P.2	general
barcode64	1	8000	262.321	84.4847328244275	P.2	general
barcode64	1	8500	266.685	84.4847328244275	P.2	general
barcode64	1	9000	270.89	84.5038167938931	P.2	general
barcode64	1	9500	276.109	85.6870229007634	P.2	general
barcode64	2	2500	175.854	83.4732824427481	P.2	general
barcode64	2	3000	187.164	83.4732824427481	P.2	general
barcode64	2	3500	199.885	83.9312977099237	P.2	general
barcode64	2	4000	211.008	83.6832061068702	P.2	general
barcode64	2	4500	221.725	83.6832061068702	P.2	general
barcode64	2	5000	230.141	83.6832061068702	P.2	general
barcode64	2	500	44.5947	48.530534351145	P.2	general
barcode64	2	5500	237.008	84.1221374045802	P.2	general
barcode64	2	6000	243.467	84.3511450381679	P.2	general
barcode64	2	6500	247.544	84.3893129770992	P.2	general
barcode64	2	7000	251.265	84.3893129770992	P.2	general
barcode64	2	7500	256.424	84.3893129770992	P.2	general
barcode64	2	8000	260.135	84.5229007633588	P.2	general
barcode64	2	8500	263.12	84.5229007633588	P.2	general
barcode64	2	9000	267.649	84.5229007633588	P.2	general
barcode64	2	9500	272.388	84.5419847328244	P.2	general
barcode64	4	5000	230.893	83.5687022900763	P.2	general
barcode64	4	5500	237.648	84.0267175572519	P.2	general
barcode64	4	6000	243.149	84.0458015267176	P.2	general
barcode64	4	6500	247.775	84.0458015267176	P.2	general
barcode64	4	7000	252.129	84.0458015267176	P.2	general
barcode64	4	7500	256.517	84.0458015267176	P.2	general
barcode64	4	8000	NA	84.0458015267176	P.2	general
barcode64	4	8500	263.135	84.4847328244275	P.2	general
barcode64	4	9000	268.042	84.4847328244275	P.2	general
barcode64	4	9500	271.587	84.4847328244275	P.2	general
barcode64	5	2500	171.625	81.6412213740458	P.2	general
barcode64	5	3000	188.266	83.9885496183206	P.2	general
barcode64	5	3500	199.272	83.9885496183206	P.2	general
barcode64	5	4000	211.43	84.0267175572519	P.2	general
barcode64	5	4500	220.229	84.2557251908397	P.2	general
barcode64	5	5000	228.827	84.5038167938931	P.2	general
barcode64	5	500	43.3446	48.587786259542	P.2	general
barcode64	5	5500	236.098	84.5038167938931	P.2	general
barcode64	5	6000	242.574	84.5038167938931	P.2	general
barcode64	5	6500	247.104	84.5038167938931	P.2	general
barcode64	5	7000	250.644	84.5038167938931	P.2	general
barcode64	5	7500	254.286	84.5038167938931	P.2	general
barcode64	5	8000	258.969	84.5229007633588	P.2	general
barcode64	5	8500	262.984	84.5229007633588	P.2	general
barcode64	5	9000	266.559	85.2671755725191	P.2	general
barcode64	5	9500	271.578	88.7022900763359	P.2	general
barcode65	1	8500	72.935	83.530534351145	B.1	general
barcode65	1	9000	77.5123	83.5687022900763	B.1	general
barcode65	1	9500	82.5125	83.5687022900763	B.1	general
barcode65	2	5500	51.0129	66.2213740458015	B.1.1	general
barcode65	2	6000	55.2152	66.2022900763359	B.1	general
barcode65	2	6500	58.7459	66.2022900763359	B.1	general
barcode65	2	7000	62.7873	81.6984732824427	B.1.1	general
barcode65	2	7500	NA	83.912213740458	B.1.1	general
barcode65	2	8000	72.488	84.0267175572519	B.1.1	general
barcode65	2	8500	76.7513	84.0267175572519	B.1.1	general
barcode65	2	9000	81.0862	84.0648854961832	B.1.1	general
barcode65	2	9500	86.7819	84.5038167938931	B.1.1	general
barcode65	3	3000	26.5731	54.3893129770992	B.1.1	general
barcode65	3	3500	30.6413	56.0687022900763	B.1.1	general
barcode65	3	4000	34.3471	64.5229007633588	B.1.1	general
barcode65	3	4500	39.4518	80.0763358778626	B.1.1	general
barcode65	3	5000	44.8232	83.3396946564885	B.1	general
barcode65	3	500	4.54119	0	Unassigned	general
barcode65	3	5500	48.9165	83.5114503816794	B.1	general
barcode65	3	6000	52.7565	83.5114503816794	B.1	general
barcode65	3	6500	56.5332	83.4732824427481	B.1.1	general
barcode65	3	7000	59.9809	83.4732824427481	B.1.1	general
barcode65	3	7500	64.3313	83.4732824427481	B.1.1	general
barcode65	3	8000	67.4699	83.4732824427481	B.1.1	general
barcode65	3	8500	71.0137	83.4732824427481	B.1.1	general
barcode65	3	9000	75.2428	83.3015267175573	B.1.1	general
barcode65	3	9500	79.9115	83.3587786259542	B.1.1	general
barcode65	5	3500	30.4206	56.0496183206107	B.1	general
barcode65	5	4000	35.9287	66.1832061068702	B.1	general
barcode65	5	4500	40.0675	66.1832061068702	B.1	general
barcode65	5	5000	43.6629	66.1832061068702	B.1	general
barcode65	5	500	4.99173	0	Unassigned	general
barcode65	5	5500	47.4362	66.1832061068702	B.1	general
barcode65	5	6000	52.9736	80.3435114503817	B.1	general
barcode65	5	6500	58.7152	83.5496183206107	B.1	general
barcode65	5	7000	62.7973	83.5496183206107	B.1	general
barcode65	5	7500	67.1277	83.5496183206107	B.1	general
barcode65	5	8000	71.1055	83.587786259542	B.1.1	general
barcode65	5	8500	76.2187	83.9503816793893	B.1	general
barcode65	5	9000	80.6516	83.9503816793893	B.1	general
barcode65	5	9500	82.9298	83.9503816793893	B.1	general
barcode66	2	2500	245.428	71.5267175572519	B.1.351	general
barcode66	2	3000	270.56	71.5267175572519	B.1.351	general
barcode66	2	3500	286.515	71.5267175572519	B.1.351	general
barcode66	2	4000	300.041	71.5267175572519	B.1.351	general
barcode66	2	4500	310.712	71.5267175572519	B.1.351	general
barcode66	2	5000	315.533	71.5267175572519	B.1.351	general
barcode66	2	500	75.8035	61.9274809160305	B.1.351	general
barcode66	2	5500	319.283	71.5267175572519	B.1.351	general
barcode66	2	6000	323.302	71.5267175572519	B.1.351	general
barcode66	2	6500	328.397	71.5267175572519	B.1.351	general
barcode66	2	7000	334.183	71.5267175572519	B.1.351	general
barcode66	2	7500	338.759	71.5267175572519	B.1.351	general
barcode66	2	8000	NA	71.5267175572519	B.1.351	general
barcode66	2	8500	347.083	76.6603053435115	B.1.351	general
barcode66	2	9000	352.172	87.7290076335878	B.1.351	general
barcode66	2	9500	355.564	87.7290076335878	B.1.351	general
barcode66	3	4000	299.74	71.5267175572519	B.1.351	general
barcode66	3	4500	309.323	71.5267175572519	B.1.351	general
barcode66	3	5000	316.987	71.5267175572519	B.1.351	general
barcode66	3	500	72.4909	66.2213740458015	B.1.351	general
barcode66	3	5500	321.637	71.5267175572519	B.1.351	general
barcode66	3	6000	325.869	71.5267175572519	B.1.351	general
barcode66	3	6500	331.511	71.5267175572519	B.1.351	general
barcode66	3	7000	336.144	77.1946564885496	B.1.351	general
barcode66	3	7500	340.51	78.2251908396947	B.1.351	general
barcode66	3	8000	345.571	87.7480916030534	B.1.351	general
barcode66	3	8500	350.085	87.7671755725191	B.1.351	general
barcode66	3	9000	353.461	87.7671755725191	B.1.351	general
barcode66	3	9500	358.421	92.3473282442748	B.1.351	general
barcode66	5	5000	314.678	71.5267175572519	B.1.351	general
barcode66	5	5500	319.72	71.5267175572519	B.1.351	general
barcode66	5	6000	323.795	71.5267175572519	B.1.351	general
barcode66	5	6500	328.849	71.5267175572519	B.1.351	general
barcode66	5	7000	332.87	71.5267175572519	B.1.351	general
barcode66	5	7500	336.371	71.5267175572519	B.1.351	general
barcode66	5	8000	341.23	78.0725190839695	B.1.351	general
barcode66	5	8500	344.716	82.175572519084	B.1.351	general
barcode66	5	9000	350.458	92.4236641221374	B.1.351	general
barcode66	5	9500	354.615	92.4236641221374	B.1.351	general
barcode67	1	8000	302.17	87.9007633587786	P.1.10	general
barcode67	1	8500	302.17	87.9007633587786	P.1.10	general
barcode67	1	9000	302.17	87.9007633587786	P.1.10	general
barcode67	1	9500	302.17	87.9007633587786	P.1.10	general
barcode67	3	10000	302.17	87.9007633587786	P.1.10	general
barcode67	3	1500	NA	66.2404580152672	P.1.10	general
barcode67	3	2000	148.376	66.2404580152672	P.1.10	general
barcode67	3	2500	176.212	66.2404580152672	P.1.10	general
barcode67	3	3000	194.501	66.2404580152672	P.1.10	general
barcode67	3	3500	212.939	66.2404580152672	P.1.10	general
barcode67	3	4000	233.755	68.3587786259542	P.1.10	general
barcode67	3	4500	250.355	68.3587786259542	P.1.10	general
barcode67	3	5000	268.691	71.5076335877863	P.1.10	general
barcode67	3	500	40.9952	54.7137404580153	P.1.10	general
barcode67	3	5500	281.095	87.9007633587786	P.1.10	general
barcode67	3	6000	290.324	87.9007633587786	P.1.10	general
barcode67	3	6500	300.192	87.9007633587786	P.1.10	general
barcode67	3	7000	302.17	87.9007633587786	P.1.10	general
barcode67	3	7500	302.17	87.9007633587786	P.1.10	general
barcode67	3	8000	302.17	87.9007633587786	P.1.10	general
barcode67	3	8500	NA	87.9007633587786	P.1.10	general
barcode67	3	9000	302.17	87.9007633587786	P.1.10	general
barcode67	3	9500	302.17	87.9007633587786	P.1.10	general
barcode67	4	9500	302.17	87.9007633587786	P.1.10	general
barcode67	5	3000	193.232	66.2404580152672	P.1.10	general
barcode67	5	3500	211.211	66.2404580152672	P.1.10	general
barcode67	5	4000	231.415	66.3167938931298	P.1.10	general
barcode67	5	4500	252.587	68.3587786259542	P.1.10	general
barcode67	5	5000	269.208	68.3587786259542	P.1.10	general
barcode67	5	500	40.0874	54.7519083969466	P.1.10	general
barcode67	5	5500	281.969	71.5076335877863	P.1.10	general
barcode67	5	6000	291.251	87.9198473282443	P.1.10	general
barcode67	5	6500	301.006	87.9007633587786	P.1.10	general
barcode67	5	7000	302.17	87.9007633587786	P.1.10	general
barcode67	5	7500	302.17	87.9007633587786	P.1.10	general
barcode67	5	8000	302.17	87.9007633587786	P.1.10	general
barcode67	5	8500	302.17	87.9007633587786	P.1.10	general
barcode67	5	9000	302.17	87.9007633587786	P.1.10	general
barcode67	5	9500	302.17	87.9007633587786	P.1.10	general
barcode68	2	8500	171.981	77.9580152671756	B.1.621	general
barcode68	2	9000	175.318	87.824427480916	B.1.621	general
barcode68	2	9500	177.549	87.8053435114504	B.1.621	general
barcode68	4	4000	166.265	59.9618320610687	B.1.621	general
barcode68	4	4500	170.154	59.9618320610687	B.1.621	general
barcode68	4	5000	154.462	59.9618320610687	B.1.621	general
barcode68	4	500	83.2244	31.7175572519084	B.1.621	general
barcode68	4	5500	157.848	59.9618320610687	B.1.621	general
barcode68	4	6000	160.508	71.412213740458	B.1.621	general
barcode68	4	6500	163.4	71.412213740458	B.1.621	general
barcode68	4	7000	166.831	71.412213740458	B.1.621	general
barcode68	4	7500	169.228	86.1068702290076	B.1.621	general
barcode68	4	8000	171.696	87.8053435114504	B.1.621	general
barcode68	4	8500	173.999	87.8053435114504	B.1.621	general
barcode68	4	9000	177.474	87.8053435114504	B.1.621	general
barcode68	4	9500	179.512	87.8053435114504	B.1.621	general
barcode68	5	5500	173.022	59.9618320610687	B.1.621	general
barcode68	5	6000	175.248	59.9618320610687	B.1.621	general
barcode68	5	6500	178.288	59.9618320610687	B.1.621	general
barcode68	5	7000	182	59.9618320610687	B.1.621	general
barcode68	5	7500	184.527	77.881679389313	B.1.621	general
barcode68	5	8000	187.778	77.9007633587786	B.1.621	general
barcode68	5	8500	190.751	77.9007633587786	B.1.621	general
barcode68	5	9000	193.245	86.4503816793893	B.1.621	general
barcode68	5	9500	195.828	87.7671755725191	B.1.621	general
barcode69	2	4500	294.526	71.5267175572519	P.2	general
